Sample_Index,True_Class,Severity_Euclidean,Severity_SVD,Severity_Category
880,Septoria_Leaf_Spot,30.93861800369452,21.920268554330967,Mild
881,Target_Spot,73.48569852939792,64.76649120989242,Moderate
882,Leaf_Mold,37.8774828595479,33.916094814524016,Moderate
883,Target_Spot,64.27019140798632,64.10398676629482,Moderate
884,Bacterial_Spot,19.741780239315183,3.1676307974784943,Mild
885,Target_Spot,58.78076798007158,62.5990023901926,Moderate
886,Leaf_Mold,55.62456139030078,60.32657243366826,Moderate
887,Target_Spot,63.36899386750559,64.20282310299025,Moderate
888,Target_Spot,13.335241778086058,19.391817028111557,Mild
889,Bacterial_Spot,27.86181948765219,15.962671706720263,Mild
890,Target_Spot,62.01099829826836,59.51327096295805,Moderate
891,Leaf_Mold,56.9860024782726,34.5105884181756,Moderate
892,Target_Spot,29.467073107417924,21.47672257420912,Mild
893,Target_Spot,14.420767815151656,14.683628148885958,Mild
894,Leaf_Mold,42.530951896857545,34.6272379066921,Moderate
895,Septoria_Leaf_Spot,69.32359565703334,65.54116294138882,Moderate
896,Leaf_Mold,41.55324221275526,33.33199846121978,Moderate
897,Target_Spot,38.64941840293887,37.70931121760532,Moderate
898,Late_Blight,69.75429922764266,43.94745501978927,Moderate
899,Late_Blight,11.608866503090065,18.931842374224413,Mild
900,Target_Spot,97.67826561654732,82.21363392089617,Severe
901,Healthy,3.022386243484143,19.452055820228647,N/A (Healthy)
902,Spider_Mites,67.88660068847966,41.888811485143215,Moderate
903,Bacterial_Spot,30.437613075384736,6.545620759748165,Mild
904,Target_Spot,53.87479104907995,33.31659148870762,Moderate
905,Leaf_Mold,78.2266133046516,58.290297975969644,Moderate
906,Spider_Mites,46.49501425589416,6.582333602538208,Mild
907,Target_Spot,35.746618636580415,29.722905687844914,Mild
908,Spider_Mites,29.40206568498632,28.390617518794592,Mild
909,Target_Spot,73.49827273614311,59.9687704431362,Moderate
910,Target_Spot,49.21956156641396,37.91508350429773,Moderate
911,Septoria_Leaf_Spot,78.07364871306973,77.47040901144538,Severe
912,Target_Spot,24.686717103454757,4.761175069342405,Mild
913,Septoria_Leaf_Spot,50.00199653267149,38.508751929314926,Moderate
914,Early_Blight,21.992451531044946,19.454709962481928,Mild
915,Early_Blight,1.3094121838283288,13.464230274904732,Mild
916,Healthy,26.70071322296581,39.18239180245617,N/A (Healthy)
917,Spider_Mites,57.5056087322772,34.98795588691701,Moderate
918,Septoria_Leaf_Spot,63.57384204367166,51.74129609647198,Moderate
919,Target_Spot,39.75585037846052,18.092920660361152,Mild
920,Early_Blight,18.106144951314892,26.788598929101397,Mild
921,Healthy,18.734238033596625,21.15165841781822,N/A (Healthy)
922,Target_Spot,40.99536334770121,22.25421451924543,Mild
923,Target_Spot,56.14611693897689,53.555729403232064,Moderate
924,Target_Spot,55.47525169218716,49.17574082314194,Moderate
925,Target_Spot,49.50460669911198,44.7412740038989,Moderate
926,Late_Blight,51.91621561732861,42.607228852312325,Moderate
927,Septoria_Leaf_Spot,63.541990273341554,51.53292965041225,Moderate
928,Late_Blight,47.90330674202163,41.96708169888398,Moderate
929,Late_Blight,27.197038019475833,4.919402202038882,Mild
930,Septoria_Leaf_Spot,52.187174310711505,49.31232529539389,Moderate
931,Early_Blight,0.7824840219055742,4.323415339192483,Mild
932,Healthy,2.1106772392785746,11.886726098225706,N/A (Healthy)
933,Septoria_Leaf_Spot,64.29497452309833,46.63789518797672,Moderate
934,Target_Spot,38.190044461876184,31.622744476837493,Mild
935,Septoria_Leaf_Spot,65.9764791449884,70.63716125150286,Severe
936,Target_Spot,15.815918307357698,4.662605527326167,Mild
937,Leaf_Mold,38.50473377507175,49.88316956261238,Moderate
938,Septoria_Leaf_Spot,65.7728942400512,56.11329706175443,Moderate
939,Leaf_Mold,7.132666963268129,20.00248654698015,Mild
940,Target_Spot,59.537539047888075,65.92792511299675,Moderate
941,Early_Blight,15.344297712493644,27.226837592107128,Mild
942,Early_Blight,13.984602398950411,21.88252279164247,Mild
943,Target_Spot,24.22509058415228,6.770493692365766,Mild
944,Target_Spot,25.203667876396757,16.318675375438687,Mild
945,Bacterial_Spot,30.626649329761058,7.5249764851368655,Mild
946,Early_Blight,16.49436179979237,27.51562139902491,Mild
947,Healthy,20.899435196550986,25.57091676604102,N/A (Healthy)
948,Target_Spot,55.672504890980434,47.76281548913631,Moderate
949,Leaf_Mold,43.005977368219625,56.15011960956166,Moderate
950,Leaf_Mold,38.17471070409121,19.39519605657131,Mild
951,Bacterial_Spot,2.0984692484096126,5.7964327526583075,Mild
952,Leaf_Mold,63.075401376514826,52.8778472884768,Moderate
953,Spider_Mites,65.8406347054674,31.73691599976744,Mild
954,Bacterial_Spot,26.680947430066766,16.799965904395535,Mild
955,Bacterial_Spot,23.401753140632138,17.886454765830024,Mild
956,Target_Spot,55.270358173981236,53.91008715198059,Moderate
957,Healthy,17.458419975683224,23.373408358370583,N/A (Healthy)
958,Late_Blight,11.855055263842488,7.998557809426542,Mild
959,Late_Blight,25.884805579107372,7.059101870780701,Mild
960,Target_Spot,56.14936971937436,32.67439260262835,Mild
961,Leaf_Mold,9.351770421522007,0.0,Mild
962,Target_Spot,25.872587772157235,13.041293788665003,Mild
963,Leaf_Mold,68.51690106595522,59.63233505880569,Moderate
964,Target_Spot,14.601901173693665,7.353327607826328,Mild
965,Leaf_Mold,7.959799233884213,18.50986645434027,Mild
966,Bacterial_Spot,24.37429027466606,12.210631398394208,Mild
967,Yellow_Leaf_Curl_Virus,18.61507893665088,21.942050197811344,Mild
968,Leaf_Mold,42.9838964898129,41.94897785353469,Moderate
969,Target_Spot,34.66828080595084,18.102586665616798,Mild
970,Spider_Mites,44.267018464825,5.758796755467041,Mild
971,Target_Spot,60.987540018315165,59.45915080169527,Moderate
972,Target_Spot,41.721746341524295,43.7709850224242,Moderate
973,Target_Spot,46.891040015234196,42.038998614274234,Moderate
974,Leaf_Mold,28.61060801784973,27.442994491745665,Mild
975,Leaf_Mold,30.802582005322677,29.04284911078674,Mild
976,Target_Spot,27.74238011561536,28.1735841457508,Mild
977,Early_Blight,19.02687175045885,15.021484687222506,Mild
978,Target_Spot,43.84248092841245,25.841035809081426,Mild
979,Early_Blight,93.71852062932282,87.65564003741379,Severe
980,Spider_Mites,35.959606350814795,35.20969510459198,Moderate
981,Leaf_Mold,23.58846167695116,20.210250736119328,Mild
982,Leaf_Mold,55.479300275577984,47.469560943085725,Moderate
983,Target_Spot,41.47320333868277,43.673827113718836,Moderate
984,Healthy,5.149036432019502,18.834456477970946,N/A (Healthy)
985,Target_Spot,13.27455826563068,17.4718553543232,Mild
986,Target_Spot,44.57920537557769,43.699432099996805,Moderate
987,Healthy,9.556767699373186,26.125588573313465,N/A (Healthy)
988,Target_Spot,19.31294132111149,16.414636302556787,Mild
989,Target_Spot,32.17326636624856,23.407380684158625,Mild
990,Early_Blight,23.887737442409666,52.970354751619254,Moderate
991,Early_Blight,2.280928387018396,5.8467401695542645,Mild
992,Healthy,20.15540888044003,16.939588477208893,N/A (Healthy)
993,Early_Blight,18.309829799698267,30.594855442309633,Mild
994,Target_Spot,17.1256239162972,11.558620262282862,Mild
995,Septoria_Leaf_Spot,74.02088038957135,47.23362670302206,Moderate
996,Spider_Mites,45.82212423323108,24.496571818044522,Mild
997,Yellow_Leaf_Curl_Virus,91.00829017115186,88.5519551381152,Severe
998,Spider_Mites,41.34949677373337,28.446494113123144,Mild
999,Septoria_Leaf_Spot,63.52695691147881,29.770674857369418,Mild
1000,Healthy,5.740889506665237,17.807723192235976,N/A (Healthy)
1001,Spider_Mites,66.46144792982422,29.825126511107946,Mild
1002,Healthy,10.494693756957313,25.34706343952499,N/A (Healthy)
1003,Septoria_Leaf_Spot,32.95201895124839,46.968824518241874,Moderate
1004,Bacterial_Spot,12.317804071580463,10.733058269061257,Mild
1005,Healthy,16.619527047486876,19.632322230716905,N/A (Healthy)
1006,Target_Spot,45.64342249143329,36.19846962484824,Moderate
1007,Septoria_Leaf_Spot,65.09677800345099,44.71635285304286,Moderate
1008,Leaf_Mold,53.86284004847176,50.028277971151226,Moderate
1009,Bacterial_Spot,26.583863301404016,20.044227037066488,Mild
1010,Target_Spot,29.591508377865814,19.307284957161862,Mild
1011,Early_Blight,10.46216749695994,20.068647376727544,Mild
1012,Septoria_Leaf_Spot,36.33470013670909,26.81224423280758,Mild
1013,Spider_Mites,22.85316146906578,23.91341008935686,Mild
1014,Bacterial_Spot,7.601806403868759,11.87810402560541,Mild
1015,Bacterial_Spot,17.43548863667624,16.962061687234666,Mild
1016,Target_Spot,70.87481978955744,68.26204088425176,Severe
1017,Early_Blight,22.106033181088634,14.599322392980033,Mild
1018,Late_Blight,34.74677750907691,20.763166489249237,Mild
1019,Healthy,11.557842300144857,22.671977350125108,N/A (Healthy)
1020,Early_Blight,68.3431017351876,60.83694978243975,Moderate
1021,Leaf_Mold,65.6691516740421,44.16626305567132,Moderate
1022,Leaf_Mold,53.02227642259905,48.99673492407677,Moderate
1023,Septoria_Leaf_Spot,54.951609517142586,35.64489239217874,Moderate
1024,Early_Blight,18.752307776476616,30.603178002058574,Mild
1025,Leaf_Mold,45.59363950659625,41.81618076911068,Moderate
1026,Target_Spot,33.364715363643896,27.490431851408463,Mild
1027,Spider_Mites,55.185531920068755,30.545881401621195,Mild
1028,Leaf_Mold,60.6388661936013,52.08662337412741,Moderate
1029,Septoria_Leaf_Spot,63.35867441555882,38.05549408980338,Moderate
1030,Septoria_Leaf_Spot,37.26887976574249,28.249097898470175,Mild
1031,Healthy,12.518732449954259,17.113491041399477,N/A (Healthy)
1032,Target_Spot,83.35594027481982,77.80033554396181,Severe
1033,Leaf_Mold,23.50884030519399,13.89491134773651,Mild
1034,Target_Spot,15.339498217606534,18.10426412552881,Mild
1035,Septoria_Leaf_Spot,55.95115407136154,51.08793511330128,Moderate
1036,Septoria_Leaf_Spot,41.43901235368411,23.90948679060429,Mild
1037,Early_Blight,23.833783158718013,41.948527518304765,Moderate
1038,Leaf_Mold,34.02909841612314,18.685249932541346,Mild
1039,Yellow_Leaf_Curl_Virus,10.828392239877457,42.9190233406047,Moderate
1040,Healthy,22.27604019210885,31.43381509420663,N/A (Healthy)
1041,Spider_Mites,73.49585897045866,51.65165615428046,Moderate
1042,Healthy,14.394184380077196,23.867357075221634,N/A (Healthy)
1043,Target_Spot,4.438288804376257,10.5519128584096,Mild
1044,Target_Spot,19.361293238627695,13.38437608711533,Mild
1045,Septoria_Leaf_Spot,25.23265202232657,16.64608524714474,Mild
1046,Target_Spot,57.12185914424738,61.789091110587435,Moderate
1047,Late_Blight,26.154764579486077,10.165114906212262,Mild
1048,Early_Blight,5.503109888429298,7.947014258906283,Mild
1049,Healthy,2.81030373351323,12.866815190793805,N/A (Healthy)
1050,Late_Blight,10.231594535490446,1.9736823953847322,Mild
1051,Septoria_Leaf_Spot,69.45830600902558,63.00984269553217,Moderate
1052,Spider_Mites,54.23474082723874,28.54610550114007,Mild
1053,Septoria_Leaf_Spot,64.20054171851126,41.2510409168808,Moderate
1054,Bacterial_Spot,24.9910909980324,1.0445408225369108,Mild
1055,Spider_Mites,48.74881693106348,28.690416657767738,Mild
1056,Healthy,3.9099121025665484,15.855345778760846,N/A (Healthy)
1057,Early_Blight,16.460507017163593,28.97457128632978,Mild
1058,Healthy,15.253395179564572,18.265805290119104,N/A (Healthy)
1059,Septoria_Leaf_Spot,68.51728879139303,63.976934198392065,Moderate
1060,Target_Spot,73.82464680642488,71.7017566176539,Severe
1061,Early_Blight,15.716117924834755,10.506358921660704,Mild
1062,Target_Spot,54.691930262917246,44.110649806403366,Moderate
1063,Healthy,10.771686993906334,23.571763304330105,N/A (Healthy)
1064,Healthy,5.765398811175904,23.512932772033956,N/A (Healthy)
1065,Healthy,8.259838366839254,22.07300715617236,N/A (Healthy)
1066,Leaf_Mold,35.1132977403365,26.304858921402534,Mild
1067,Target_Spot,61.657105256105105,55.45625654480367,Moderate
1068,Healthy,14.713447619739577,23.526486055320856,N/A (Healthy)
1069,Target_Spot,15.68598854023505,13.759368456189591,Mild
1070,Healthy,13.901601539408192,15.843913150177901,N/A (Healthy)
1071,Bacterial_Spot,30.595153687901664,20.32989948836558,Mild
1072,Target_Spot,61.15882245801435,49.077832057749404,Moderate
1073,Target_Spot,14.700316966057686,17.729743609831022,Mild
1074,Target_Spot,22.165893810277442,32.7568920833499,Mild
1075,Target_Spot,24.80322069861892,33.21172347275149,Moderate
1076,Late_Blight,48.468758793148574,56.956948685957485,Moderate
1077,Spider_Mites,40.42594791093571,21.07999887815716,Mild
1078,Late_Blight,29.2140944483393,7.298468485732605,Mild
1079,Target_Spot,62.67670859043768,56.31290432574498,Moderate
1080,Septoria_Leaf_Spot,39.12340883189322,17.521426315311146,Mild
1081,Leaf_Mold,24.323521389861625,18.751466371755455,Mild
1082,Target_Spot,27.72472770447376,31.29461173009423,Mild
1083,Target_Spot,69.1703767723317,63.31842018262698,Moderate
1084,Late_Blight,27.779898304398714,19.201404778957656,Mild
1085,Yellow_Leaf_Curl_Virus,22.727898772547974,25.803274399750286,Mild
1086,Healthy,3.8085233891712598,19.76307129752627,N/A (Healthy)
1087,Spider_Mites,67.40867779792768,42.19598631842001,Moderate
1088,Spider_Mites,31.716733204791968,24.86250640194555,Mild
1089,Leaf_Mold,63.75970080476614,66.286900076,Severe
1090,Leaf_Mold,50.752190673267464,35.05262346622116,Moderate
1091,Spider_Mites,64.4736796709654,24.339430965003267,Mild
1092,Target_Spot,39.1266781634455,19.087900896541495,Mild
1093,Target_Spot,39.945602577635725,40.67141886109988,Moderate
1094,Early_Blight,16.411035176758514,9.42487648180684,Mild
1095,Healthy,22.468046613790786,29.33422845051276,N/A (Healthy)
1096,Early_Blight,7.767746442186761,16.764085533952514,Mild
1097,Early_Blight,9.109217546151077,20.581941686316036,Mild
1098,Target_Spot,35.05060451078354,19.642752214126098,Mild
1099,Septoria_Leaf_Spot,33.03127691852929,37.49584646703683,Moderate
1100,Leaf_Mold,45.14386458518626,42.24235023319237,Moderate
1101,Spider_Mites,36.75229897892833,20.919233565096473,Mild
1102,Target_Spot,66.29039251181763,58.785301676678884,Moderate
1103,Target_Spot,27.022495678960073,22.015895271643426,Mild
1104,Target_Spot,4.224082103479071,8.263130624158421,Mild
1105,Early_Blight,13.281744325278884,21.564985206639303,Mild
1106,Yellow_Leaf_Curl_Virus,86.68583661312566,79.82302987689052,Severe
1107,Target_Spot,27.05399807533565,10.738996540895927,Mild
1108,Leaf_Mold,43.92739735063934,37.55903590818543,Moderate
1109,Spider_Mites,99.99999881250676,99.99999860258538,Severe
1110,Target_Spot,61.04473812931936,36.758489300674555,Moderate
1111,Healthy,15.929732140373352,18.27402095820317,N/A (Healthy)
1112,Healthy,4.7744290296752885,22.020932212650994,N/A (Healthy)
1113,Septoria_Leaf_Spot,67.33256080751501,43.15732201475584,Moderate
1114,Spider_Mites,62.761204676037195,29.15895395259021,Mild
1115,Target_Spot,75.27518123959267,68.51380027286072,Severe
1116,Spider_Mites,44.07154867110625,38.494187298539615,Moderate
1117,Healthy,7.109324639130134,20.35384749106333,N/A (Healthy)
1118,Target_Spot,24.75721152587632,19.64812685316495,Mild
1119,Septoria_Leaf_Spot,10.71538330236026,27.1091814684074,Mild
1120,Yellow_Leaf_Curl_Virus,27.55588420902169,14.17343776224533,Mild
1121,Spider_Mites,60.05674887393785,41.649331336320195,Moderate
1122,Septoria_Leaf_Spot,32.320834899687014,21.850672466910417,Mild
1123,Target_Spot,78.58056910981944,73.25274724219115,Severe
1124,Target_Spot,34.255376621766025,12.64105833640581,Mild
1125,Target_Spot,17.809062991628867,7.220168593696896,Mild
1126,Late_Blight,17.974510982688727,19.010446216127203,Mild
1127,Late_Blight,31.00811453349939,22.14803498071331,Mild
1128,Septoria_Leaf_Spot,66.99808317807545,36.25041263302446,Moderate
1129,Healthy,6.685842589339851,9.171404743296229,N/A (Healthy)
1130,Healthy,15.363743545155259,18.00357750170027,N/A (Healthy)
1131,Early_Blight,13.155844024017227,6.678556039550933,Mild
1132,Target_Spot,53.285830496197065,30.03798791730962,Mild
1133,Septoria_Leaf_Spot,51.307363209824985,41.78068355142242,Moderate
1134,Early_Blight,22.6350794676831,40.464429032885754,Moderate
1135,Septoria_Leaf_Spot,49.59707831821195,42.01288793668769,Moderate
1136,Target_Spot,53.53173847613263,54.760450735918766,Moderate
1137,Healthy,14.166820249982706,30.32492169817261,N/A (Healthy)
1138,Late_Blight,40.51391073025692,57.44029133599078,Moderate
1139,Healthy,12.554593340866735,29.834262909611155,N/A (Healthy)
1140,Bacterial_Spot,28.9401465315945,9.658222217805083,Mild
1141,Target_Spot,61.50329416540513,69.70195447693453,Severe
1142,Spider_Mites,65.89336182239975,37.307894116510084,Moderate
1143,Late_Blight,25.57532923341673,14.28311618046898,Mild
1144,Leaf_Mold,31.507748479990838,47.543542538907616,Moderate
1145,Septoria_Leaf_Spot,50.901631815460746,45.651047014781696,Moderate
1146,Early_Blight,2.298736561530397,4.711331712023469,Mild
1147,Late_Blight,35.35370615011334,31.358042661252462,Mild
1148,Septoria_Leaf_Spot,40.13913666147346,0.0,Mild
1149,Target_Spot,66.640048730909,59.242051058769064,Moderate
1150,Yellow_Leaf_Curl_Virus,47.025298979142384,59.0900993125925,Moderate
1151,Early_Blight,10.861638577450917,19.57334179478759,Mild
1152,Spider_Mites,48.16249889865708,15.903761017606396,Mild
1153,Leaf_Mold,30.086595065692013,21.90578319854759,Mild
1154,Healthy,3.6521269656036415,17.985091314406624,N/A (Healthy)
1155,Healthy,11.460238225686142,20.343533375228994,N/A (Healthy)
1156,Target_Spot,44.85897976571317,21.302298553768264,Mild
1157,Yellow_Leaf_Curl_Virus,88.35703845012382,93.481651233057,Severe
1158,Early_Blight,20.486863343016644,35.68762483419036,Moderate
1159,Septoria_Leaf_Spot,51.86765487020731,26.548916290642026,Mild
1160,Septoria_Leaf_Spot,43.43577110818624,44.0363606913054,Moderate
1161,Septoria_Leaf_Spot,39.52523564678187,22.033775689744573,Mild
1162,Leaf_Mold,63.42277715754879,65.32571311521532,Moderate
1163,Late_Blight,33.86062736175422,21.268155019342476,Mild
1164,Early_Blight,13.588797730520493,23.85802304941955,Mild
1165,Septoria_Leaf_Spot,53.162557388716436,42.50550567911052,Moderate
1166,Healthy,2.6250535411239704,18.136892389610615,N/A (Healthy)
1167,Early_Blight,33.17867264412241,36.27621784650015,Moderate
1168,Healthy,7.981461682664666,21.222651924543975,N/A (Healthy)
1169,Septoria_Leaf_Spot,38.980869825434816,14.12232435110374,Mild
1170,Leaf_Mold,20.939425133949207,14.505379576592855,Mild
1171,Late_Blight,10.100993527202174,4.127729932126194,Mild
1172,Healthy,12.580115939227221,30.797166827162226,N/A (Healthy)
1173,Early_Blight,20.46040419625723,37.81250870305499,Moderate
1174,Healthy,17.09439248995981,21.90523883031812,N/A (Healthy)
1175,Spider_Mites,63.47479165986714,45.945660114731965,Moderate
1176,Septoria_Leaf_Spot,41.94854633265389,41.43562089442101,Moderate
1177,Spider_Mites,37.55329049085325,0.9276649649753564,Mild
1178,Leaf_Mold,47.61049794125678,29.022983464041957,Mild
1179,Healthy,12.647123415918497,23.360629904415113,N/A (Healthy)
1180,Spider_Mites,46.178859299644486,13.15575705633392,Mild
1181,Bacterial_Spot,8.609616028930239,9.220612552610321,Mild
1182,Target_Spot,34.09354775470852,18.89609050856621,Mild
1183,Septoria_Leaf_Spot,93.83208184706284,75.79181719236797,Severe
1184,Healthy,6.253044283962147,22.150960091571672,N/A (Healthy)
1185,Bacterial_Spot,15.47755265534841,4.95515239434694,Mild
1186,Target_Spot,10.18848332118449,8.775043405577481,Mild
1187,Late_Blight,39.70365011741687,20.267337293871655,Mild
1188,Healthy,18.015967142305996,16.629071779458528,N/A (Healthy)
1189,Leaf_Mold,25.65360436873476,11.777003455952197,Mild
1190,Leaf_Mold,52.44856566445396,52.97782785163702,Moderate
1191,Spider_Mites,43.41830749474712,10.87797898690303,Mild
1192,Late_Blight,34.17309443067738,19.299049317606165,Mild
1193,Early_Blight,22.522669777082893,57.15793217438302,Moderate
1194,Spider_Mites,46.25932932451608,15.45224523055544,Mild
1195,Late_Blight,15.833348960786134,7.158836159643396,Mild
1196,Healthy,19.80274849935942,23.733240506861208,N/A (Healthy)
1197,Bacterial_Spot,33.31008926415114,11.411945478094959,Mild
1198,Leaf_Mold,38.86869608012184,22.56197296235033,Mild
1199,Spider_Mites,42.56309216836971,28.682579635142847,Mild
1200,Bacterial_Spot,14.870444010631903,12.394293854231234,Mild
1201,Healthy,11.765706956958907,21.904538648051126,N/A (Healthy)
1202,Healthy,27.464865759059514,25.474734296400282,N/A (Healthy)
1203,Target_Spot,40.00162755373229,25.005348627699053,Mild
1204,Leaf_Mold,29.006950758905585,11.8416629192387,Mild
1205,Leaf_Mold,71.55302768755725,74.00487218161906,Severe
1206,Early_Blight,13.981194911281476,20.013983111835465,Mild
1207,Spider_Mites,45.747802093143584,13.976906196761218,Mild
1208,Yellow_Leaf_Curl_Virus,66.70196091759072,67.80574394548954,Severe
1209,Target_Spot,67.17194962227376,58.8823025672875,Moderate
1210,Target_Spot,25.395278961732227,14.445671118358538,Mild
1211,Early_Blight,22.364728432491336,42.42504051639576,Moderate
1212,Healthy,4.587452066296611,11.789033896461556,N/A (Healthy)
1213,Early_Blight,13.368293625441922,0.988411742560224,Mild
1214,Septoria_Leaf_Spot,19.79485792289527,19.23806151894109,Mild
1215,Healthy,4.407700996587928,16.742765160412095,N/A (Healthy)
1216,Septoria_Leaf_Spot,80.70606504502815,67.74939657987734,Severe
1217,Healthy,0.09900526930957435,14.760389134652202,N/A (Healthy)
1218,Late_Blight,34.47544696067666,10.718501494916238,Mild
1219,Leaf_Mold,47.489236295472196,35.47252462613101,Moderate
1220,Septoria_Leaf_Spot,12.568478784778181,17.68278608005227,Mild
1221,Target_Spot,32.03077520709127,14.5799055793472,Mild
1222,Healthy,21.49312292937026,29.293669175254642,N/A (Healthy)
1223,Septoria_Leaf_Spot,42.270441277363375,27.898369105236366,Mild
1224,Late_Blight,38.603281362018436,24.760922959627944,Mild
1225,Early_Blight,23.30642616500617,19.25508183566157,Mild
1226,Early_Blight,18.80948707087234,12.16588772590176,Mild
1227,Early_Blight,15.672804466781704,15.991797753652948,Mild
1228,Bacterial_Spot,18.34448905650083,3.827421698386637,Mild
1229,Spider_Mites,36.12042517175752,30.408756856918544,Mild
1230,Target_Spot,17.857902526519815,28.541681360770845,Mild
1231,Bacterial_Spot,26.079878728667865,15.323137505425816,Mild
1232,Bacterial_Spot,5.259338405209594,3.6551781071496787,Mild
1233,Late_Blight,36.437084803452116,19.3310281542935,Mild
1234,Early_Blight,18.44885629668752,33.63086208009246,Moderate
1235,Septoria_Leaf_Spot,43.266669778443585,30.058291764767304,Mild
1236,Spider_Mites,58.53191076107307,26.596326936561233,Mild
1237,Early_Blight,13.206136353069265,24.537913050345562,Mild
1238,Target_Spot,47.26433586784553,26.3713464533285,Mild
1239,Target_Spot,50.69924348309377,28.651645409066496,Mild
1240,Target_Spot,51.93873826528389,60.26757516508804,Moderate
1241,Target_Spot,79.94155465540483,69.48419934026406,Severe
1242,Spider_Mites,55.650892149471275,36.43574415138169,Moderate
1243,Healthy,6.094797128040042,21.95036345873191,N/A (Healthy)
1244,Late_Blight,29.873026116194158,20.879378385939688,Mild
1245,Leaf_Mold,54.51150848048979,38.187135800264734,Moderate
1246,Spider_Mites,68.75512338190187,43.88910512464159,Moderate
1247,Leaf_Mold,21.90428251554723,17.407683288757365,Mild
1248,Leaf_Mold,19.988068082326627,16.347912938934968,Mild
1249,Bacterial_Spot,29.377434148213265,20.42936023534605,Mild
1250,Early_Blight,50.25827431018525,56.80052955101181,Moderate
1251,Target_Spot,56.22450646229957,50.59000437859324,Moderate
1252,Target_Spot,0.0,14.248200939519883,Mild
1253,Target_Spot,26.463810665993343,24.7646937011583,Mild
1254,Leaf_Mold,32.557997021650934,26.118637819202945,Mild
1255,Healthy,2.206152256222654,11.46107850427188,N/A (Healthy)
1256,Leaf_Mold,41.81469091286161,33.92318144534271,Moderate
1257,Bacterial_Spot,28.01149136097702,24.199607412382377,Mild
1258,Target_Spot,19.044979902764176,6.883190818384953,Mild
1259,Target_Spot,61.184631024757344,55.489400258025434,Moderate
1260,Spider_Mites,56.0072531355972,41.77504600800538,Moderate
1261,Target_Spot,75.86536949556555,61.16374039530319,Moderate
1262,Early_Blight,11.756143059415281,14.810476537509674,Mild
1263,Spider_Mites,37.00167219676947,10.041779790118225,Mild
1264,Bacterial_Spot,14.039103620667454,18.75026905886631,Mild
1265,Bacterial_Spot,99.99999948490225,99.99999947485169,Severe
1266,Bacterial_Spot,29.671833176228507,24.469184355124693,Mild
1267,Target_Spot,34.72453054600979,20.58575592969592,Mild
1268,Healthy,9.14994160629069,20.99978168198487,N/A (Healthy)
1269,Target_Spot,35.39024793600793,16.39418896685537,Mild
1270,Healthy,9.351175054358668,11.296947946091002,N/A (Healthy)
1271,Target_Spot,59.185839808855576,52.505926620546774,Moderate
1272,Early_Blight,17.57899014081609,7.909716658551267,Mild
1273,Target_Spot,62.293807155925606,65.08658476183237,Moderate
1274,Early_Blight,57.63027586547362,43.11499012250831,Moderate
1275,Leaf_Mold,43.03784163603254,41.47511570090445,Moderate
1276,Target_Spot,80.8722414004979,78.85370615552887,Severe
1277,Late_Blight,28.932127930481744,30.81446269231391,Mild
1278,Septoria_Leaf_Spot,66.20104048714362,64.05600798050128,Moderate
1279,Early_Blight,60.69427715039296,59.01536664363577,Moderate
1280,Spider_Mites,52.91765777281131,22.68746496152342,Mild
1281,Target_Spot,69.96768108965917,65.98055922456237,Moderate
1282,Late_Blight,29.936881450068835,17.21631493303553,Mild
1283,Leaf_Mold,12.702482537688445,10.03650726410494,Mild
1284,Early_Blight,19.03171449515595,12.399490560321555,Mild
1285,Septoria_Leaf_Spot,49.582583961998495,37.54219084248188,Moderate
1286,Healthy,5.60025626416192,18.49310705525639,N/A (Healthy)
1287,Early_Blight,11.410733239042175,21.183417309049947,Mild
1288,Healthy,18.837589730931334,18.099890706234635,N/A (Healthy)
1289,Septoria_Leaf_Spot,60.35400577444696,57.14865112856798,Moderate
1290,Healthy,10.747949863293096,23.035780636547152,N/A (Healthy)
1291,Yellow_Leaf_Curl_Virus,55.920014297970454,66.96768054553263,Severe
1292,Spider_Mites,56.06812206479977,47.3342674806194,Moderate
1293,Healthy,13.801437675150218,28.623385054082007,N/A (Healthy)
1294,Early_Blight,25.377000910340946,46.003600167381045,Moderate
1295,Leaf_Mold,57.680871007756565,46.36756303973958,Moderate
1296,Spider_Mites,45.894803705650304,55.34995189571153,Moderate
1297,Septoria_Leaf_Spot,55.07685061925229,33.42085037708794,Moderate
1298,Late_Blight,17.30961109600241,4.946827934592019,Mild
1299,Leaf_Mold,34.466897981749824,36.61263933373768,Moderate
1300,Target_Spot,52.79043041549557,49.52062470874398,Moderate
1301,Target_Spot,62.135661016160704,54.03717041410274,Moderate
1302,Leaf_Mold,63.82795927256812,61.28719301092844,Moderate
1303,Leaf_Mold,45.58785952283016,39.52907820321975,Moderate
1304,Healthy,8.6369052694335,17.13129745826026,N/A (Healthy)
1305,Target_Spot,27.244047708571596,8.413350304598863,Mild
1306,Healthy,8.664103025812338,23.75894297044589,N/A (Healthy)
1307,Healthy,3.1181666803135157,16.01099738858428,N/A (Healthy)
1308,Septoria_Leaf_Spot,37.444481077771854,19.810385876147805,Mild
1309,Target_Spot,24.51684422311949,6.849647835108584,Mild
1310,Target_Spot,89.83797025025069,84.30725593855752,Severe
1311,Late_Blight,23.01535618805184,5.787749098792645,Mild
1312,Early_Blight,20.77260203093319,37.2260549993282,Moderate
